http://twitter.com/1315550958/status/1159214323291623424,,0,Wed Aug 07 21:26:46 +0000 2019,0,0,en,1,https://t.co/rfr6iubkex,,,Arjunvksharma,@dhanashree0110 @vishwaguru174 there is a jnu in dhaka too ..... don't forget the direct action day &amp; noakhali riot… https://t.co/rfr6iubkex,774,1190,Bombay,,,[]
http://twitter.com/1109839352513716226/status/1159214350688608257,,0,Wed Aug 07 21:26:53 +0000 2019,0,0,en,0,,,,dandanii0508,rt @btsvotingteam: 🌏 top countries voting for #kcamexico in the last 24 hours:  1. south korea 2. indonesia 3. vietnam 4. mexico 5. philipp…,134,285,,,,"[{'text': 'KCAMexico', 'indices': [46, 56]}]"
http://twitter.com/3192829832/status/1159214387007229952,,0,Wed Aug 07 21:27:01 +0000 2019,0,0,en,0,,,,mfaisalahmad1,"rt @moazzammalik1: @rajawaseem1511 pakistanis did &amp; what we got 3 x marshal laws , worst kind defeat of 1971 &amp; fall of dhaka, again shamefu…",1744,4150,gujrat pakistan,,,[]
http://twitter.com/981533033533714433/status/1159214492271747073,,0,Wed Aug 07 21:27:26 +0000 2019,0,0,en,1,https://t.co/tex4egr5hm,,,Aa86504076,"rt @nakvitazi: wonder what his father in law would have to say about bangladesh ne pakistan banaaya"" part. https://t.co/tex4egr5hm""",415,501,"Karachi, Pakistan",,,[]
http://twitter.com/4086897658/status/1159214538631393281,,0,Wed Aug 07 21:27:37 +0000 2019,0,0,en,0,,,,Shampoo_B0y,rt @ukilnarayan: hindus of bangladesh are feeling fear of attack for kashmir incidents.,1045,1455,"Lutyens, delhi",,,[]
http://twitter.com/1100547316556001281/status/1159214539084222464,,0,Wed Aug 07 21:27:37 +0000 2019,0,0,en,0,,,,AnonymousPatr17,rt @subhas_boseina: @bosedeadoralive @vivekagnihotri @narendramodi being proarmy is bad! it's anti liberal. but indian army is different. u…,64,73,,,,[]
http://twitter.com/1157250790274273281/status/1159214543459049473,,0,Wed Aug 07 21:27:38 +0000 2019,0,0,en,1,https://t.co/w7gcwwbwnw,,,RMohian,we r family. https://t.co/w7gcwwbwnw,5,112,Chottogram ,,,[]
http://twitter.com/1158007465176289281/status/1159214548739481600,,0,Wed Aug 07 21:27:40 +0000 2019,0,0,en,1,https://t.co/4fbpocxukx,,,Secular_Fool,"@fmf68965983 @nmakarevic india snatched east pakistan from pakistan, created bangladesh in 1971 and you are talking… https://t.co/4fbpocxukx",1,32,Yaha wahan,,,[]
http://twitter.com/1129552076877553664/status/1159214570889719814,,0,Wed Aug 07 21:27:45 +0000 2019,0,0,en,0,,,,salahuddinsword,@manjur77937347 @munim_q @martyr003 i respect you bro. but bangladesh belongs to pakistan sooner or later. ghazwa hind. 🇵🇰,482,402,Liberator of Jerusalem ,,,[]
http://twitter.com/2525583960/status/1159214580326813701,,0,Wed Aug 07 21:27:47 +0000 2019,0,0,en,1,https://t.co/ukra2melbn,,,WokeIndian57,"@hinakhanzz @ndtv even in east pakistan. or as it is now known as, bangladesh. one economy on an upward trajectory,… https://t.co/ukra2melbn",48,83,India 🇮🇳,,,[]
http://twitter.com/863649686393020416/status/1159214614221152258,,0,Wed Aug 07 21:27:55 +0000 2019,0,0,en,0,,,,wai_cecilia,rt @btsvotingteam: 🌏 top countries voting for #kcamexico in the last 24 hours:  1. south korea 2. indonesia 3. vietnam 4. mexico 5. philipp…,305,541,Seoul,,,"[{'text': 'KCAMexico', 'indices': [46, 56]}]"
http://twitter.com/975176664115240961/status/1159214637281435648,,0,Wed Aug 07 21:28:01 +0000 2019,0,0,es,0,,,,Katy64109814,rt @armyperu_twt: [dato] @bts_twt  🌏 top de países votando por bts en #kcamexico en las últimas 24h:  1. s.k 2. indonesia 3. vietnam 4. mex…,40,89,,,,"[{'text': 'KCAMexico', 'indices': [70, 80]}]"
http://twitter.com/1081146324672745472/status/1159214652129251328,,0,Wed Aug 07 21:28:04 +0000 2019,0,0,en,0,,,,Ashii786_,rt @developmentpk: massive protest in #bangladesh against #india  brutality  in kashmir &amp; decision of scrapping #article370 and #article35a…,250,174,Punjab  Pakistan ,,,"[{'text': 'Bangladesh', 'indices': [38, 49]}, {'text': 'India', 'indices': [58, 64]}, {'text': 'Article370', 'indices': [116, 127]}, {'text': 'Article35A', 'indices': [132, 143]}]"
http://twitter.com/24750535/status/1159214652804554753,,0,Wed Aug 07 21:28:05 +0000 2019,0,0,en,1,https://t.co/ttyt2qm62h,,,XylemWatermark,"since august 2017, an unprecedented number of rohingya fleeing violence in myanmar’s rakhine state are seeking refu… https://t.co/ttyt2qm62h",2546,484,,,,[]
http://twitter.com/1011090954537689089/status/1159214655828480000,,0,Wed Aug 07 21:28:05 +0000 2019,0,0,en,0,,,,SceneryTae1,rt @btsvotingteam: 🌏 top countries voting for #kcamexico in the last 24 hours:  1. south korea 2. indonesia 3. vietnam 4. mexico 5. philipp…,232,145,,,,"[{'text': 'KCAMexico', 'indices': [46, 56]}]"
http://twitter.com/722897950431555584/status/1159214664841957376,,0,Wed Aug 07 21:28:07 +0000 2019,0,0,en,0,,,,davinmarinel,rt @btsvotingteam: 🌏 top countries voting for #kcamexico in the last 24 hours:  1. south korea 2. indonesia 3. vietnam 4. mexico 5. philipp…,469,368,,,,"[{'text': 'KCAMexico', 'indices': [46, 56]}]"
